category,prod_name,prod_price,product_picture,run_date
Isotonicos,BEBIDA ISOTONICA S/CITRUS POWERADE 500ML,Gs   9.000,https://www.stock.com.py/images/thumbs/0207094_500.jpeg,10/6/24
Isotonicos,BEBIDA ISOTONICA SAB/MANZANA FULL SPORT 640ML BOT,Gs   8.500,https://www.stock.com.py/images/thumbs/0205272_500.jpeg,10/6/24
Isotonicos,BESPOWER CERO BEBIDA ISOTONICA SABOR ACAI 660 ML,Gs   7.450,https://www.stock.com.py/images/thumbs/0203810_500.jpeg,10/6/24
Isotonicos,BEBIDA ISOTONICA SABOR TROPICAL FRUIT GATORADE 500ML,Gs   9.000,https://www.stock.com.py/images/thumbs/0198764_500.jpeg,10/6/24
Isotonicos,GATORADE BEBIDA ISOTONICA SABOR MANDARINA 500 ML,Gs   9.000,https://www.stock.com.py/images/thumbs/0198763_500.jpeg,10/6/24
Isotonicos,BEBIDA ISOTONICA COOL BLUE SABOR FRAMBUESA GATORADE 500ML,Gs   9.000,https://www.stock.com.py/images/thumbs/0198762_500.jpeg,10/6/24
Isotonicos,DOUBLE DUTCH AGUA TONICA GINGER ALE 200 ML,Gs   13.500,https://www.stock.com.py/images/thumbs/0196388_500.jpeg,10/6/24
Isotonicos,DOUBLE DUTCH AGUA TONICA DOUBLE LEMON 200 ML,Gs   13.500,https://www.stock.com.py/images/thumbs/0196387_500.jpeg,10/6/24
Isotonicos,DOUBLE DUTCH AGUA TONICA CRANBERRY & GINGER TONIC WATER 200 ML,Gs   13.500,https://www.stock.com.py/images/thumbs/0196385_500.jpeg,10/6/24
Isotonicos,DOUBLE DUTCH AGUA TONICA POMEGRANATE & BASIL MIXER 200 ML,Gs   13.500,https://www.stock.com.py/images/thumbs/0196381_500.jpeg,10/6/24
Isotonicos,BEBIDA ISOTONICA MOUNTAIN BLAST POWERADE 990ML,Gs   13.000,https://www.stock.com.py/images/thumbs/0196064_500.jpeg,10/6/24
Isotonicos,ISOTONICO FRAMBUESA BLUE 640ML FULL SPORT PET,Gs   8.500,https://www.stock.com.py/images/thumbs/0190697_500.jpeg,10/6/24
Isotonicos,BEBIDA ISOTONICA NARANJA 660ML BES POWER BOT,Gs   6.900,https://www.stock.com.py/images/thumbs/0172706_500.jpeg,10/6/24
Isotonicos,BEBIDA ISOTONICA LICHI POWER TURBO 660ML BES BOT,Gs   6.900,https://www.stock.com.py/images/thumbs/0172701_500.jpeg,10/6/24
Isotonicos,BEBIDA ISOTONICA ASAI POWER ULTRA 660ML BES BOT,Gs   6.900,https://www.stock.com.py/images/thumbs/0172700_500.jpeg,10/6/24
Isotonicos,BEBIDA ISOTONICA POWERADE MULTIFRUTAS 500ML,Gs   9.000,https://www.stock.com.py/images/thumbs/0165566_500.png,10/6/24
Isotonicos,BEBIDA ISOTONICA POWERADE MOUNT BLAST 500ML,Gs   9.000,https://www.stock.com.py/images/thumbs/0165565_500.png,10/6/24
Isotonicos,BEBIDA ISOTONICA POWERADE MANZANA 500ML,Gs   9.000,https://www.stock.com.py/images/thumbs/0165564_500.png,10/6/24
Isotonicos,BEBIDA POWERADE MOUNTAIN 6X500,Gs   45.000,https://www.stock.com.py/images/thumbs/0149829_500.jpeg,10/6/24
